i,Jsm,Jc,R
19.7159946752428,661209487285.354,466353984.809915,1417.82746330529
19.803322913835,661929446993.805,467877132.819748,1414.75058420694
19.8909300082408,662649228407.753,469403366.530352,1411.68401348674
19.9788164906281,663368831333.319,470932688.159198,1408.62770415518
20.0669828934077,664088255576.674,472465099.92155,1405.5816094923
20.1554297492328,664807500944.039,474000604.030479,1402.54568304578
20.2441575909984,665526567241.679,475539202.696859,1399.51987862908
20.3331669518401,666245454275.909,477080898.129368,1396.50415031969
20.4224583651337,666964161853.095,478625692.534498,1393.49845245723
20.5120323644943,667682689779.647,480173588.116551,1390.50273964169
20.6018894837756,668401037862.026,481724587.077643,1387.51696673165
20.6920302570694,669119205906.74,483278691.617707,1384.54108884246
20.7824552187042,669837193720.348,484835903.934498,1381.57506134456
20.8731649032452,670555001109.455,486396226.22359,1378.61883986166
20.9641598454932,671272627880.716,487959660.678386,1375.67238026905
21.0554405804836,671990073840.833,489526209.490113,1372.7356386919
21.1470076434862,672707338796.558,491095874.847828,1369.80857150349
21.2388615700042,673424422554.692,492668658.938422,1366.89113532359
21.3310028957732,674141324922.084,494244563.94662,1363.98328701678
21.423432156761,674858045705.632,495823592.054986,1361.08498369071
21.5161498891664,675574584712.285,497405745.443922,1358.19618269458
21.6091566294186,676290941749.037,498991026.291674,1355.31684161736
21.7024529141765,677007116622.933,500579436.774332,1352.44691828629
21.7960392803281,677723109141.069,502170979.065834,1349.58637076521
21.8899162649892,678438919110.587,503765655.337969,1346.73515735294
21.9840844055034,679154546338.68,505363467.760378,1343.89323658177
22.0785442394409,679869990632.589,506964418.500557,1341.06056721581
22.1732963045979,680585251799.606,508568509.723859,1338.23710824948
22.2683411389957,681300329647.07,510175743.593499,1335.42281890595
22.3636792808802,682015223982.371,511786122.270554,1332.61765863559
22.4593112687211,682729934612.949,513399647.913964,1329.82158711446
22.555237641211,683444461346.292,515016322.680539,1327.03456424279
22.6514589372648,684158803989.939,516636148.724959,1324.2565501435
22.747975696019,684872962351.476,518259128.199777,1321.48750516069
22.8447884568308,685586936238.541,519885263.255419,1318.72738985816
22.9418977592775,686300725458.822,521514556.040192,1315.97616501797
23.0393041431557,687014329820.054,523147008.700278,1313.23379163897
23.1370081484807,687727749130.025,524782623.379748,1310.50023093536
23.2350103154855,688440983196.571,526421402.220553,1307.77544433526
23.3333111846203,689154031827.578,528063347.362532,1305.05939347927
23.4319112965516,689866894830.983,529708460.943419,1302.3520402191
23.5308111921617,690579572014.772,531356745.098833,1299.65334661617
23.6300114125476,691292063186.98,533008201.962294,1296.96327494015
23.7295124990206,692004368155.695,534662833.665216,1294.2817876677
23.8293149931056,692716486729.053,536320642.336915,1291.608847481
23.9294194365398,693428418715.241,537981630.104608,1288.94441726645
24.0298263712726,694140163922.495,539645799.093417,1286.28846011332
24.1305363394649,694851722159.104,541313151.42637,1283.6409393124
24.2315498834876,695563093233.405,542983689.224409,1281.00181835469
24.3328675459217,696274276953.785,544657414.606381,1278.37106093006
24.4344898695573,696985273128.684,546334329.689056,1275.74863092599
24.5364173973926,697696081566.591,548014436.587114,1273.13449242625
24.6386506726335,698406702076.045,549697737.413158,1270.52860970959
24.7411902386928,699117134465.636,551384234.277712,1267.93094724851
24.8440366391892,699827378544.006,553073929.289224,1265.341469708
24.9471904179471,700537434119.846,554766824.554069,1262.76014194423
25.0506521189954,701247301001.899,556462922.176551,1260.18692900335
25.154422286567,701956978998.958,558162224.258907,1257.62179612025
25.2585014650979,702666467919.866,559864732.901306,1255.0647087173
25.3628901992268,703375767573.52,561570450.201855,1252.51563240319
25.4675890337938,704084877768.865,563279378.256598,1249.97453297167
25.5725985138404,704793798314.898,564991519.159522,1247.44137640038
25.6779191846082,705502529020.668,566706875.002558,1244.91612884965
25.7835515915384,706211069695.273,568425447.87558,1242.39875666132
25.889496280271,706919420147.865,570147239.866415,1239.88922635756
25.9957537966443,707627580187.644,571872253.060837,1237.38750463972
26.1023246866939,708335549623.865,573600489.542575,1234.89355838719
26.209209496652,709043328265.83,575331951.393314,1232.40735465621
26.3164087729469,709750915922.898,577066640.692696,1229.92886067878
26.4239230622019,710458312404.473,578804559.518326,1227.45804386149
26.5317529112351,711165517520.015,580545709.945767,1224.99487178443
26.6398988670581,711872531079.035,582290094.048553,1222.53931220008
26.7483614768758,712579352891.093,584037713.898181,1220.09133303217
26.8571412880852,713285982765.804,585788571.564121,1217.65090237464
26.9662388482751,713992420512.833,587542669.113813,1215.21798849051
27.0756547052251,714698665941.896,589300008.612675,1212.79255981081
27.1853894069051,715404718862.763,591060592.124098,1210.37458493352
27.2954435014742,716110579085.254,592824421.709456,1207.9640326225
27.4058175372805,716816246419.241,594591499.428104,1205.56087180644
27.51651206286,717521720674.649,596361827.33738,1203.1650715778
27.6275276269359,718227001661.455,598135407.492611,1200.77660119181
27.7388647784181,718932089189.686,599912241.947109,1198.39543006537
27.8505240664023,719636983069.424,601692332.752182,1196.02152777609
27.9625060401695,720341683110.801,603475681.957129,1193.65486406124
28.0748112491848,721046189124.002,605262291.609245,1191.29540881675
28.1874402430973,721750500919.264,607052163.753825,1188.94313209623
28.300393571739,722454618306.878,608845300.434163,1186.59800410991
28.413671785124,723158541097.185,610641703.691557,1184.25999522375
28.5272754334482,723862269100.579,612441375.565311,1181.92907595837
28.6412050670882,724565802127.507,614244318.092734,1179.60521698813
28.7554612366007,725269139988.469,616050533.30915,1177.28838914017
28.8700444927221,725972282494.016,617860023.24789,1174.97856339339
28.9849553863671,726675229454.753,619672789.940304,1172.6757108776
29.1001944686286,727377980681.337,621488835.415759,1170.37980287247
29.2157622907767,728080535984.478,623308161.701637,1168.09081080667
29.3316594042581,728782895174.938,625130770.823346,1165.80870625689
29.4478863606954,729485058063.535,626956664.804318,1163.53346094697
29.5644437118861,730187024461.134,628785845.666009,1161.26504674691
29.6813320098024,730888794178.659,630618315.427905,1159.00343567204
29.7985518065901,731590367027.082,632454076.107524,1156.74859988206
29.9161036545679,732291742817.432,634293129.720416,1154.50051168016
30.033988106227,732992921360.79,636135478.280167,1152.25914351214
30.1522057142299,733693902468.287,637981123.798401,1150.0244679655
30.2707570314103,734394685951.112,639830068.284783,1147.79645776859
30.3896426107719,735095271620.504,641682313.74702,1145.57508578974
30.5088630054877,735795659287.756,643537862.190863,1143.36032503637
30.6284187688997,736495848764.215,645396715.620112,1141.15214865414
30.7483104545178,737195839861.28,647258876.036615,1138.95052992611
30.8685386160193,737895632390.406,649124345.440273,1136.75544227189
30.9891038072481,738595226163.099,650993125.82904,1134.56685924678
31.1100065822138,739294620990.919,652865219.198927,1132.38475454098
31.2312474950918,739993816685.481,654740627.544004,1130.2091019787
31.3528271002214,740692813058.452,656619352.856401,1128.0398755174
31.4747459521059,741391609921.553,658501397.126311,1125.87704924693
31.5970046054117,742090207086.56,660386762.341994,1123.72059738874
31.7196036149678,742788604365.3,662275450.489776,1121.57049429506
31.8425435357646,743486801569.658,664167463.554055,1119.42671444812
31.9658249229536,744184798511.569,666062803.5173,1117.28923245935
32.0894483318465,744882595003.024,667961472.360054,1115.15802306859
32.2134143179148,745580190856.067,669863472.06094,1113.0330611433
32.3377234367888,746277585882.798,671768804.596654,1110.9143216778
32.4623762442567,746974779895.368,673677471.941981,1108.80177979248
32.5873732962646,747671772705.984,675589476.069784,1106.69541073306
32.7127151489151,748368564126.908,677504818.951014,1104.59518986981
32.838402358467,749065153970.454,679423502.55471,1102.5010926968
32.9644354813344,749761542048.993,681345528.848002,1100.41309483114
33.0908150740861,750457728174.948,683270899.796111,1098.33117201228
33.217541693445,751153712160.797,685199617.362355,1096.2553001012
33.3446158962871,751849493819.072,687131683.508147,1094.18545507974
33.4720382396412,752545072962.362,689067100.193001,1092.12161304985
33.5998092806877,753240449403.308,691005869.374532,1090.06375023284
33.7279295767584,753935622954.607,692947993.008459,1088.01184296872
33.8563996853356,754630593429.008,694893473.048608,1085.96586771541
33.9852201640512,755325360639.319,696842311.446911,1083.92580104812
34.1143915706867,756019924398.399,698794510.153414,1081.89161965858
34.2439144631712,756714284519.164,700750071.116272,1079.86330035435
34.3737893995823,757408440814.583,702708996.281758,1077.84082005817
34.5040169381443,758102393097.683,704671287.594262,1075.82415580722
34.6345976372276,758796141181.542,706636946.99629,1073.81328475247
34.7655320553487,759489684879.296,708605976.428475,1071.80818415798
34.8968207511687,760183024004.135,710578377.829571,1069.80883140025
35.0284642834931,760876158369.304,712554153.136457,1067.81520396751
35.1604632112708,761569087788.102,714533304.284143,1065.82727945912
35.2928180935939,762261812073.887,716515833.20577,1063.84503558483
35.4255294896962,762954331040.068,718501741.832608,1061.8684501642
35.5585979589535,763646644500.111,720491032.094064,1059.89750112589
35.692024060882,764338752267.538,722483705.917685,1057.93216650705
35.8258083551382,765030654155.926,724479765.229152,1055.97242445267
35.9599514015179,765722349978.906,726479211.952292,1054.01825321492
36.0944537599558,766413839550.167,728482048.009075,1052.06963115256
36.2293159905246,767105122683.453,730488275.319614,1050.12653673027
36.3645386534342,767796199192.56,732497895.802175,1048.18894851804
36.5001223090313,768487068891.345,734510911.37317,1046.25684519057
36.6360675177984,769177731593.718,736527323.947165,1044.33020552663
36.7723748403539,769868187113.645,738547135.436883,1042.40900840843
36.9090448374499,770558435265.146,740570347.753202,1040.49323282106
37.0460780699731,771248475862.302,742596962.805157,1038.58285785187
37.1834750989434,771938308719.244,744626982.49995,1036.67786268985
37.3212364855127,772627933650.162,746660408.74294,1034.77822662506
37.4593627909656,773317350469.302,748697243.437657,1032.88392904801
37.5978545767171,774006558990.966,750737488.485795,1030.99494944911
37.7367124043133,774695559029.51,752781145.787219,1029.11126741807
37.8759368354298,775384350399.351,754828217.239969,1027.2328626433
38.0155284318716,776072932914.956,756878704.740257,1025.35971491137
38.1554877555719,776761306390.853,758932610.18247,1023.49180410642
38.2958153685918,777449470641.624,760989935.459175,1021.62911020961
38.4365118331195,778137425481.908,763050682.461123,1019.77161329851
38.5775777114697,778825170726.4,765114853.077242,1017.9192935466
38.7190135660827,779512706189.854,767182449.194651,1016.07213122269
38.860819959524,780200031687.075,769253472.698652,1014.23010669035
39.0029974544834,780887147032.931,771327925.472738,1012.39320040738
39.1455466137745,781574052042.342,773405809.398594,1010.56139292527
39.2884680003339,782260746530.286,775487126.356099,1008.73466488866
39.4317621772204,782947230311.799,777571878.223328,1006.91299703476
39.5754297076148,783633503201.972,779660066.876552,1005.09637019289
39.7194711548187,784319565015.953,781751694.190244,1003.2847652839
39.863887082254,785005415568.948,783846762.037081,1001.47816331965
40.0086780534624,785691054676.219,785945272.287939,999.676545402481
40.1538446321045,786376482153.085,788047226.811907,997.879892724728
40.2993873819591,787061697814.922,790152627.476279,996.088186568171
40.445306866923,787746701477.164,792261476.14656,994.301408303537
40.5916036510095,788431492955.3,794373774.68647,992.519539389987
40.7382782983485,789116072064.879,796489524.957943,990.742561374611
40.8853313731855,789800438621.505,798608728.821128,988.970455891929
41.0327634398809,790484592440.84,800731388.134399,987.203204663386
41.1805750629091,791168533338.603,802857504.754345,985.440789496863
41.3287668068588,791852261130.57,804987080.535783,983.683192286179
41.4773392364309,792535775632.577,807120117.331755,981.930395010606
41.6262929164391,793219076660.513,809256616.993529,980.182379734382
41.7756284118083,793902164030.329,811396581.370606,978.439128606229
41.9253462875747,794585037558.03,813540012.310716,976.700623858871
42.0754471088845,795267697059.681,815686911.659825,974.966847808562
42.2259314409937,795950142351.403,817837281.262135,973.237782854611
42.3767998492671,796632373249.376,819991122.960086,971.51341147891
42.5280528991778,797314389569.837,822148438.59436,969.793716245472
42.6796911563064,797996191129.081,824309230.003879,968.078679799966
42.8317151863408,798677777743.461,826473499.025812,966.368284869249
42.9841255550748,799359149229.388,828641247.495574,964.662514260923
43.1369228284078,800040305403.329,830812477.246828,962.961350862866
43.2901075723445,800721246081.813,832987190.11149,961.264777642789
43.4436803529936,801401971081.423,835165387.919727,959.572777647786
43.5976417365675,802082480218.803,837347072.499964,957.885334003884
43.7519922893816,802762773310.653,839532245.678879,956.20242991561
43.9067325778535,803442850173.732,841720909.281413,954.524048665538
44.0618631685024,804122710624.858,843913065.130767,952.850173613862
44.2173846279488,804802354480.908,846108715.048408,951.18078819796
44.3732975229131,805481781558.813,848307860.854063,949.51587593196
44.5296024202158,806160991675.567,850510504.365732,947.855420406314
44.686299886776,806839984648.222,852716647.399682,946.199405287373
44.8433904896113,807518760293.885,854926291.770453,944.54781431696
45.0008747958371,808197318429.726,857139439.290859,942.900631311955
45.1587533726656,808875658872.97,859356091.771988,941.257840163875
45.3170267874057,809553781440.902,861576251.023209,939.619424838458
45.4756956074616,810231685950.868,863799918.852169,937.985369375255
45.634760400333,810909372220.267,866027097.064798,936.355657887219
45.7942217336136,811586840066.564,868257787.465311,934.730274560294
45.9540801749913,812264089307.276,870491991.856206,933.10920365302
46.1143362922467,812941119759.984,872729712.038274,931.492429496123
46.274990653253,813617931242.325,874970949.810594,929.879936492121
46.4360438259753,814294523571.997,877215706.970536,928.271709114925
46.5974963784696,814970896566.755,879463985.313766,926.667731909451
46.7593488788828,815647050044.414,881715786.63425,925.067989491219
46.9216018954511,816322983822.848,883971112.724245,923.472466545975
47.0842559965004,816998697719.992,886229965.374316,921.881147829296
47.2473117504448,817674191553.837,888492346.373326,920.294018166215
47.4107697257864,818349465142.434,890758257.508444,918.711062450832
47.5746304911146,819024518303.897,893027700.565148,917.132265645939
47.7388946151054,819699350856.394,895300677.327221,915.557612782643
47.9035626665207,820373962618.156,897577189.576761,913.987088959994
48.0686352142076,821048353407.473,899857239.094174,912.420679344611
48.2341128270982,821722523042.693,902140827.658187,910.858369170313
48.399996074208,822396471342.224,904427957.045838,909.300143737754
48.5662855246365,823070198124.536,906718629.032488,907.745988414059
48.7329817475657,823743703208.156,909012845.391818,906.195888632456
48.9000853122595,824416986411.671,911310607.895831,904.649829891926
49.0675967880634,825090047553.728,913611918.314855,903.107797756837
49.2355167444036,825762886453.035,915916778.417548,901.569777856594
49.4038457507867,826435502928.36,918225189.970893,900.035755885282
49.5725843767983,827107896798.527,920537154.740208,898.50571760132
49.7417331921035,827780067882.425,922852674.489142,896.979648827105
49.911292766445,828452015999.001,925171750.979678,895.457535448678
50.0812636696437,829123740967.26,927494385.97214,893.939363415366
50.2516464715968,829795242606.271,929820581.225187,892.425118739449
50.4224417422783,830466520735.161,932150338.495823,890.914787495818
50.5936500517375,831137575173.116,934483659.539391,889.408355821637
50.7652719700992,831808405739.384,936820546.109583,887.905809916006
50.9373080675622,832479012253.274,939160999.958438,886.40713603963
51.109758914399,833149394534.153,941505022.83634,884.912320514489
51.2826250809555,833819552401.451,943852616.492031,883.421349723504
51.4559071376501,834489485674.656,946203782.6726,881.934210110214
51.6296056549727,835159194173.318,948558523.123495,880.450888178449
51.8037212034846,835828677717.047,950916839.588517,878.971370492007
51.9782543538179,836497936125.515,953278733.809834,877.495643674334
52.1532056766742,837166969218.451,955644207.527967,876.023694408205
52.3285757428249,837835776815.65,958013262.481805,874.555509435405
52.5043651231096,838504358736.962,960385900.408601,873.091075556416
52.6805743884363,839172714802.302,962762123.043974,871.630379630103
52.8572041097803,839840844831.645,965141932.121914,870.173408573402
53.0342548581836,840508748645.025,967525329.374781,868.720149361015
53.2117272047547,841176426062.539,969912316.533308,867.270589025098
53.3896217206671,841843876904.344,972302895.326605,865.824714654955
53.5679389771595,842511100990.659,974697067.482157,864.382513396741
53.7466795455349,843178098141.763,977094834.725827,862.943972453153
53.9258439971599,843844868177.996,979496198.781864,861.509079083136
54.1054329034642,844511410919.76,981901161.372894,860.07782060158
54.2854468359396,845177726187.517,984309724.219932,858.65018437903
54.46588636614,845843813801.793,986721889.042379,857.226157841386
54.6467520656802,846509673583.172,989137657.558024,855.805728469613
54.8280445062357,847175305352.301,991557031.483048,854.388883799453
55.0097642595418,847840708929.889,993980012.532025,852.975611421133
55.1919118973931,848505884136.705,996406602.417921,851.565898979077
55.3744879916428,849170830793.581,998836802.852104,850.159734171625
55.5574931142022,849835548721.409,1001270615.54434,848.757104750746
55.7409278370398,850500037741.143,1003708042.20278,847.357998521759
55.9247927321813,851164297673.801,1006149084.53401,845.96240334305
56.1090883717081,851828328340.458,1008593744.24299,844.570307125797
56.2938153277573,852492129562.256,1011042023.0331,843.181697833688
56.4789741725211,853155701160.395,1013493922.60613,841.796563482655
56.664565478246,853819042956.139,1015949444.66227,840.414892140593
56.8505898172317,854482154770.812,1018408590.90014,839.03667192709
57.0370477618317,855145036425.802,1020871363.01676,837.661891013162
57.2239398844512,855807687742.558,1023337762.70757,836.290537620976
57.4112667575481,856470108542.59,1025807791.66642,834.922600023594
57.5990289536305,857132298647.472,1028281451.5856,833.5580665447
57.7872270452581,857794257878.839,1030758744.15581,832.196925558336
57.9758616050399,858455986058.389,1033239671.06617,830.839165488651
58.1649332056345,859117483007.881,1035724234.00424,829.484774809628
58.3544424197495,859778748549.137,1038212434.65599,828.13374204483
58.5443898201403,860439782504.042,1040704274.70583,826.786055767148
58.7347759796101,861100584694.543,1043199755.8366,825.441704598538
58.9256014710087,861761154942.647,1045698879.72958,824.100677209772
59.1168668672328,862421493070.428,1048201648.06448,822.762962320185
59.3085727412241,863081598900.019,1050708062.51944,821.428548697421
59.5007196659699,863741472253.617,1053218124.77105,820.097425157188
59.6933082145019,864401112953.481,1055731836.49434,818.769580563007
59.8863389598956,865060520821.933,1058249199.36278,817.445003825967
60.0798124752699,865719695681.358,1060770215.04829,816.123683904479
60.2737293337862,866378637354.204,1063294885.22124,814.805609804038
60.468090108648,867037345662.98,1065823211.55043,813.49077057697
60.6628953731004,867695820430.259,1068355195.70313,812.179155322205
60.8581457004294,868354061478.679,1070890839.34507,810.870753185027
61.053841663961,869012068630.937,1073430144.1404,809.565553356842
61.249983837061,869669841709.796,1075973111.75177,808.26354507494
61.4465727931343,870327380538.081,1078519743.84025,806.964717622262
61.6436091056241,870984684938.679,1081070042.0654,805.669060327165
61.8410933480115,871641754734.543,1083624008.08523,804.376562563191
62.0390260938149,872298589748.687,1086181643.55621,803.087213748835
62.2374079165893,872955189804.188,1088742950.13329,801.801003347317
62.4362393899258,873611554724.187,1091307929.46987,800.517920866356
62.6355210874508,874267684331.889,1093876583.21784,799.237955857939
62.8352535828256,874923578450.561,1096448913.02754,797.9610979181
63.0354374497459,875579236903.535,1099024920.5478,796.687336686693
63.236073261941,876234659514.205,1101604607.42593,795.416661847176
63.437161593173,876889846106.03,1104187975.30771,794.149063126379
63.6387030172367,877544796502.53,1106775025.83738,792.884530294296
63.8406981079589,878199510527.292,1109365760.6577,791.623053163855
64.0431474391971,878853988003.965,1111960181.40989,790.364621590712
64.2460515848401,879508228756.26,1114558289.73365,789.109225473026
64.4494111188066,880162232607.955,1117160087.26718,787.856854751251
64.6532266150445,880815999382.891,1119765575.64717,786.607499407918
64.8574986475311,881469528904.969,1122374756.5088,785.361149467425
65.0622277902715,882122820998.161,1124987631.48572,784.117794995826
65.2674146172988,882775875486.496,1127604202.21011,782.87742610062
65.4730597026733,883428692194.072,1130224470.31263,781.640032930544
65.6791636204816,884081270945.048,1132848437.42243,780.405605675368
65.8857269448363,884733611563.648,1135476105.16718,779.174134565683
66.0927502498756,885385713874.161,1138107475.17303,777.945609872701
66.300234109762,886037577700.94,1140742549.06465,776.720021908052
66.5081790986829,886689202868.4,1143381328.46521,775.497361023577
66.7165857908486,887340589201.023,1146023814.99639,774.277617611132
66.9254547604929,887991736523.355,1148670010.27837,773.060782102385
67.1347865818715,888642644660.004,1151319915.92987,771.846844968619
67.3445818292628,889293313435.646,1153973533.56808,770.63579672053
67.5548410769655,889943742675.018,1156630864.80875,769.427627908037
67.7655648992995,890593932202.925,1159291911.26611,768.222329120082
67.9767538706048,891243881844.233,1161956674.55294,767.019890984438
68.1884085652411,891893591423.875,1164625156.2805,765.820304167515
68.4005295575863,892543060766.848,1167297358.05863,764.623559374165
68.6131174220375,893192289698.214,1169973281.49564,763.4296473475
68.8261727330092,893841278043.098,1172652928.1984,762.238558868692
69.0396960649331,894490025626.693,1175336299.77229,761.05028475679
69.2536879922576,895138532274.255,1178023397.82123,759.864815868532
69.468149089447,895786797811.104,1180714223.94768,758.682143098158
69.6830799309812,896434822062.626,1183408779.75261,757.502257377222
69.898481091355,897082604854.273,1186107066.83555,756.325149674412
70.1143531450776,897730146011.561,1188809086.79455,755.150810995365
70.3306966666718,898377445360.069,1191514841.2262,753.979232382484
70.5475122306735,899024502725.445,1194224331.72565,752.810404914759
70.7648004116314,899671317933.401,1196937559.88658,751.644319707583
70.9825617841061,900317890809.711,1199654527.3012,750.480967912577
71.2007969226699,900964221180.22,1202375235.5603,749.320340717409
71.4195064019056,901610308870.833,1205099686.25319,748.16242934562
71.6386907964065,902256153707.523,1207827880.96775,747.007225056444
71.8583506807756,902901755516.328,1210559821.29039,745.854719144638
72.0784866296253,903547114123.352,1213295508.8061,744.704902940304
72.2990992175764,904192229354.764,1216034945.0984,743.557767808716
72.5201890192577,904837101036.797,1218778131.7494,742.413305150151
72.7417566093054,905481728995.753,1221525070.33973,741.271506399716
72.9638025623631,906126113057.997,1224275762.44862,740.132363027178
73.18632745308,906770253049.96,1227030209.65383,738.995866536796
73.409331856112,907414148798.14,1229788413.53171,737.86200846715
73.6328163461193,908057800129.099,1232550375.65717,736.730780390979
73.8567814977673,908701206869.467,1235316097.60367,735.602173915009
74.0812278857252,909344368845.938,1238085580.94328,734.476180679791
74.306156084666,909987285885.272,1240858827.24659,733.352792359539
74.5315666692658,910629957814.297,1243635838.08282,732.23200066196
74.7574602142022,911272384459.904,1246416615.01973,731.113797328097
74.9838372941559,911914565649.054,1249201159.62366,729.998174132166
75.2106984838079,912556501208.769,1251989473.45954,728.885122881396
75.4380443578404,913198190966.142,1254781558.09088,727.774635415867
75.6658754909358,913839634748.33,1257577415.07977,726.666703608354
75.894192457776,914480832382.555,1260377045.98689,725.561319364166
76.1229958330419,915121783696.109,1263180452.37149,724.458474620993
76.3522861914128,915762488516.345,1265987635.79144,723.358161348747
76.5820641075665,916402946670.688,1268798597.80318,722.260371549407
76.8123301561775,917043157986.627,1271613339.96173,721.165097256865
77.0430849119174,917683122291.715,1274431863.82073,720.072330536774
77.2743289494545,918322839413.577,1277254170.9324,718.982063486392
77.5060628434522,918962309179.899,1280080262.84757,717.894288234433
77.7382871685695,919601531418.437,1282910141.11565,716.808996940917
77.9710024994597,920240505957.014,1285743807.28467,715.726181797015
78.2042094107708,920879232623.517,1288581262.90126,714.645835024905
78.4379084771437,921517711245.901,1291422509.51065,713.567948877621
78.6721002732125,922155941652.19,1294267548.65667,712.492515638907
78.906785373604,922793923670.471,1297116381.88177,711.419527623067
79.1419643529364,923431657128.901,1299969010.72701,710.348977174823
79.3776377858196,924069141855.703,1302825436.73206,709.280856669169
79.6138062468545,924706377679.166,1305685661.43521,708.215158511223
79.8504703106317,925343364427.647,1308549686.37334,707.15187513609
80.087630551732,925980101929.571,1311417513.08197,706.090999008712
80.3252875447249,926616590013.427,1314289143.09525,705.032522623733
80.5634418641693,927252828507.776,1317164577.94592,703.976438505352
80.8020940846115,927888817241.241,1320043819.16537,702.922739207188
81.0412447805854,928524556042.516,1322926868.2836,701.871417312137
81.2808945266126,929160044740.362,1325813726.82924,700.822465432232
81.5210438971999,929795283163.604,1328704396.32954,699.775876208509
81.7616934668415,930430271141.139,1331598878.31041,698.731642310867
82.002843810016,931065008501.928,1334497174.29634,697.689756437934
82.2444955011872,931699495075.002,1337399285.81051,696.650211316927
82.4866491148032,932333730689.458,1340305214.3747,695.612999703522
82.729305225296,932967715174.461,1343214961.50933,694.578114381715
82.9724644070803,933601448359.243,1346128528.73347,693.545548163693
83.2161272345543,934234930073.104,1349045917.56483,692.515293889698
83.4602942820982,934868160145.414,1351967129.51975,691.487344427895
83.7049661240733,935501138405.608,1354892166.11322,690.461692674246
83.9501433348228,936133864683.188,1357821028.85888,689.438331552369
84.1958264886697,936766338807.728,1360753719.26902,688.417254013419
84.4420161599178,937398560608.866,1363690238.85458,687.398453035953
84.6887129228499,938030529916.31,1366630589.12513,686.381921625804
84.9359173517278,938662246559.834,1369574771.58892,685.367652815948
85.1836300207926,939293710369.284,1372522787.75284,684.355639666386
85.4318515042623,939924921174.57,1375474639.12244,683.345875264008
85.6805823763329,940555878805.672,1378430327.20194,682.338352722476
85.9298232111771,941186583092.638,1381389853.49419,681.333065182093
86.1795745829442,941817033865.584,1384353219.50073,680.330005809681
86.429837065759,942447230954.694,1387320426.72176,679.329167798458
86.6806112337217,943077174190.222,1390291476.65613,678.330544367913
86.9318976609074,943706863402.488,1393266370.80137,677.334128763686
87.1836969213659,944336298421.883,1396245110.65368,676.339914257444
87.4360095891202,944965479078.864,1399227697.70792,675.347894146763
87.6888362381664,945594405203.957,1402214133.45762,674.358061755006
87.942177442474,946223076627.759,1405204419.39501,673.370410431203
88.1960337759839,946851493180.932,1408198557.01097,672.384933549933
88.4504058126094,947479654694.208,1411196547.79506,671.401624511204
88.7052941262347,948107560998.391,1414198393.23554,670.420476740339
88.9606992907143,948735211924.347,1417204094.81932,669.441483687854
89.2166218798737,949362607303.018,1420213654.03202,668.464638829346
89.4730624675071,949989746965.41,1423227072.35792,667.489935665375
89.7300216273783,950616630742.599,1426244351.28002,666.517367721348
89.9874999332193,951243258465.73,1429265492.27997,665.546928547407
90.2454979587311,951869629966.018,1432290496.83813,664.578611718313
90.5040162775811,952495745074.746,1435319366.43356,663.612410833333
90.7630554634045,953121603623.266,1438352102.54399,662.648319516129
91.0226160898029,953747205443,1441388706.64587,661.686331414643
91.2826987303437,954372550365.438,1444429180.21432,660.726440200989
91.5433039585603,954997638222.141,1447473524.72318,659.768639571338
91.8044323479506,955622468844.736,1450521741.64498,658.812923245812
92.0660844719775,956247042064.922,1453573832.45096,657.85928496837
92.3282609040677,956871357714.468,1456629798.61106,656.907718506704
92.5909622176112,957495415625.209,1459689641.59391,655.958217652125
92.8541889859613,958119215629.053,1462753362.86687,655.010776219459
93.1179417824337,958742757557.974,1465820963.896,654.065388046938
93.382221180306,959366041244.019,1468892446.14607,653.122046996093
93.6470277528176,959989066519.303,1471967811.08056,652.180746951648
93.9123620731687,960611833216.01,1475047060.16167,651.241481821415
94.1782247145197,961234341166.394,1478130194.85032,650.304245536189
94.4446162499914,961856590202.779,1481217216.60612,649.369032049642
94.7115372526642,962478580157.559,1484308126.88743,648.43583533822
94.978988295577,963100310863.197,1487402927.15132,647.504649401041
95.2469699517276,963721782152.227,1490501618.85358,646.575468259788
95.5154827940716,964342993857.251,1493604203.44873,645.648285958611
95.7845273955224,964963945810.943,1496710682.39002,644.723096564022
96.05410432895,965584637846.046,1499821057.12941,643.799894164797
96.3242141671813,966205069795.372,1502935329.1176,642.878672871873
96.5948574829985,966825241491.806,1506053499.80402,641.959426818248
96.866034849141,967445152768.299,1509175570.63685,641.04215015888
97.1377468383011,968064803457.876,1512301543.06297,640.126837070593
97.4099940231271,968684193393.629,1515431418.52803,639.213481751972
97.6827769762209,969303322408.723,1518565198.47639,638.302078423268
97.9560962701379,969922190336.392,1521702884.35118,637.392621326303
98.2299524773871,970540797009.94,1524844477.59424,636.485104724366
98.5043461704295,971159142262.741,1527989979.64617,635.579522902125
98.7792779216785,971777225928.242,1531139391.94632,634.675870165523
99.0547483034987,972395047839.957,1534292715.93278,633.774140841688
99.3307578882066,973012607831.472,1537449953.04238,632.874329278835
99.6073072480689,973629905736.445,1540611104.71071,631.976429846173
99.8843969553025,974246941388.603,1543776172.37212,631.080436933811
100.162027582074,974863714621.742,1546945157.45969,630.186344952664
100.440199700499,975480225269.733,1550118061.40527,629.294148334358
100.718913882643,976096473166.515,1553294885.63947,628.403841531141
100.998170700518,976712458146.096,1556475631.59165,627.515419015789
