i,S_single
3.55200143559011,3.52020460746983
3.55777870180446,3.51845032716097
3.56356611335353,3.5166976154015
3.56936368956655,3.51494647044329
3.57517144981307,3.51319689054051
3.5809894135027,3.51144887394962
3.58681760008479,3.50970241892946
3.59265602905004,3.5079575237411
3.59850471992802,3.50621418664794
3.60436369228975,3.50447240591573
3.61023296574565,3.50273217981243
3.61611255994864,3.50099350660837
3.62200249459055,3.49925638457609
3.62790278940434,3.49752081199051
3.63381346416459,3.49578678712877
3.63973453868605,3.4940543082703
3.6456660328247,3.49232337369681
3.65160796647847,3.49059398169229
3.65756035958492,3.488866130543
3.66352323212485,3.48713981853742
3.66949660411868,3.48541504396638
3.67548049562924,3.4836918051229
3.68147492676139,3.48197010030225
3.68747991766087,3.48024992780202
3.69349548851528,3.47853128592197
3.69952165955501,3.47681417296413
3.70555845105116,3.47509858723282
3.71160588331787,3.47338452703454
3.71766397671089,3.47167199067804
3.72373275162874,3.46996097647429
3.72981222851139,3.46825148273653
3.7359024278426,3.4665435077802
3.74200337014767,3.46483704992294
3.74811507599484,3.46313210748461
3.7542375659951,3.46142867878734
3.76037086080184,3.45972676215543
3.76651498111279,3.45802635591535
3.77266994766666,3.45632745839586
3.77883578124744,3.45463006792787
3.78501250268033,3.45293418284445
3.79120013283485,3.45123980148097
3.79739869262413,3.4495469221749
3.80360820300485,3.44785554326593
3.80982868497656,3.44616566309591
3.81606015958318,3.44447728000894
3.82230264791172,3.44279039235123
3.82855617109449,3.44110499847116
3.83482075030618,3.43942109671936
3.84109640676634,3.43773868544854
3.84738316173961,3.43605776301363
3.85368103653287,3.43437832777166
3.85999005249891,3.43270037808193
3.86631023103516,3.43102391230578
3.87264159358261,3.42934892880674
3.87898416162784,3.42767542595054
3.88533795670197,3.42600340210499
3.89170300038049,3.42433285564004
