i,S_single
78.9142496217389,1.80588187769879
79.4445324424106,1.80456168383391
79.9786636669769,1.80324408681771
80.5166726628914,1.80192908035294
81.0585890237028,1.8006166581609
81.6044425706895,1.79930681398134
82.1542633545033,1.79799954157243
82.7080816568183,1.79669483471065
83.2659279919925,1.79539268719078
83.8278331087477,1.79409309282581
84.3938279918252,1.79279604544689
84.9639438637041,1.79150153890323
85.5382121862762,1.79020956706208
86.1166646625628,1.78892012380867
86.6993332384296,1.78763320304611
87.2862501043117,1.78634879869537
87.8774476969471,1.78506690469518
88.4729587011194,1.78378751500201
89.0728160514211,1.78251062358996
89.6770529339912,1.78123622445076
90.2857027883165,1.77996431159365
90.898799308989,1.77869487904537
91.5163764475047,1.77742792085006
92.1384684140603,1.77616343106923
92.7651096793604,1.77490140378167
93.3963349764342,1.77364183308344
94.0321793024614,1.77238471308775
94.6726779206042,1.77113003792496
