i,Sp,S0,branch
1.90286803739731,0.00349368349472933,0.00516304007870746,concave
1.90921586100437,0.00353492866299411,0.00522162197555646,concave
1.91557923614038,0.00357654855740042,0.00528070705628621,concave
1.92195818688362,0.00361854535920366,0.00534029795354629,concave
1.92835273732685,0.00366092125182253,0.00540039729993389,concave
1.93476291157725,0.00370367842076792,0.00546100772789988,concave
1.94118873375646,0.00374681905357178,0.00552213186965468,concave
1.94763022800051,0.00379034533971571,0.00558377235707427,concave
1.9540874184599,0.00383425947055959,0.00564593182160609,concave
1.96056032929951,0.00387856363927003,0.0057086128941754,concave
1.96704898469862,0.00392326004074897,0.00577181820509153,concave
1.97355340885092,0.00396835087156175,0.0058355503839539,concave
1.98007362596445,0.00401383832986548,0.00589981205955866,concave
1.98660966026166,0.00405972461533738,0.00596460585980528,concave
1.99316153597934,0.00410601192910287,0.00602993441160329,concave
1.99972927736864,0.00415270247366339,0.00609580034077852,concave
2.00631290869507,0.00419979845282495,0.00616220627198084,concave
2.01291245423844,0.00424730207162548,0.00622915482859024,concave
2.01952793829293,0.00429521553626362,0.00629664863262519,concave
2.02615938516701,0.0043435410540256,0.00636469030464851,concave
2.03280681918348,0.00439228083321397,0.00643328246367607,concave
2.0394702646794,0.00444143708307509,0.00650242772708382,concave
2.04614974600618,0.00449101201372718,0.00657212871051595,concave
2.05284528752945,0.00454100783608772,0.00664238802779225,concave
2.05955691362916,0.00459142676180191,0.0067132082908171,concave
2.06628464869949,0.00464227100316973,0.00678459210948686,concave
2.0730285171489,0.00469354277307458,0.00685654209159944,concave
2.07978854340008,0.00474524428491041,0.00692906084276213,concave
2.08656475188995,0.00479737775250988,0.00700215096630085,concave
2.09335716706967,0.00484994539007224,0.00707581506316949,concave
2.10016581340461,0.00490294941209094,0.00715005573185875,concave
2.10699071537435,0.00495639203328182,0.00722487556830621,concave
2.11383189747266,0.00501027546851084,0.00730027716580573,concave
2.12068938420751,0.00506460193272225,0.00737626311491787,concave
2.12756320010105,0.00511937364086634,0.00745283600337971,concave
2.1344533696896,0.00517459280782757,0.00752999841601544,concave
2.14135991752365,0.00523026164835279,0.00760775293464735,concave
2.14828286816781,0.00528638237697925,0.00768610213800651,concave
2.15522224620088,0.00534295720796301,0.00776504860164439,concave
2.16217807621577,0.00539998835520671,0.00784459489784359,concave
2.16915038281952,0.00545747803218883,0.00792474359553093,concave
2.17613919063327,0.00551542845189093,0.00800549726018784,concave
2.18314452429229,0.00557384182672722,0.00808685845376416,concave
2.19016640844594,0.00563272036847255,0.00816882973458998,concave
2.19720486775769,0.00569206628819132,0.00825141365728879,concave
2.20425992690505,0.00575188179616597,0.00833461277269043,concave
2.21133161057961,0.00581216910182609,0.00841842962774475,concave
2.21841994348706,0.00587293041367729,0.00850286676543548,concave
2.2255249503471,0.00593416793923035,0.00858792672469427,concave
2.23264665589349,0.00599588388493028,0.0086736120403151,concave
2.23978508487403,0.00605808045608557,0.00875992524286881,concave
2.24694026205052,0.00612075985679761,0.00884686885861835,concave
2.25411221219881,0.00618392428989045,0.00893444540943432,concave
